;物品特效配置文件
顶级传奇魔杖	65535	0	0	0	25	2560	10	0	0	25	10800	31	0	8	-1	0	0	0	0
顶级传奇宝扇	65535	0	0	0	25	2550	10	0	0	25	9600	31	0	8	-1	0	0	0	0
顶级传奇甲(男)	65535	0	0	0	25	2541	1	0	0	25	7200	31	0	8	-1	0	0	0	0
顶级传奇甲(女)	65535	0	0	0	25	2543	1	0	0	25	7800	31	0	8	-1	0	0	0	0
真龙战甲(男)	0	0	0	0	25	3800	8	0	0	25	13200	32	0	8	-1	0	0	0	0
真龙战甲(女)	0	0	0	0	25	3800	8	0	0	25	13800	32	0	8	-1	0	0	0	0
真龙魔衣(男)	0	0	0	0	25	3800	8	0	0	25	13200	32	0	8	-1	0	0	0	0
真龙魔衣(女)	0	0	0	0	25	3800	8	0	0	25	13800	32	0	8	-1	0	0	0	0
真龙道袍(男)	0	0	0	0	25	3800	8	0	0	25	13200	32	0	8	-1	0	0	0	0
真龙道袍(女)	0	0	0	0	25	3800	8	0	0	25	13800	32	0	8	-1	0	0	0	0
真龙战刃	0	0	0	0	25	3820	18	0	0	25	14400	32	0	8	-1	0	0	0	0
真龙宝扇	0	0	0	0	25	3840	18	0	0	25	15600	32	0	8	-1	0	0	0	0
真龙权杖	0	0	0	0	25	3860	18	0	0	25	16800	32	0	8	-1	0	0	0	0
真龙项链(战)	720	26	18	18	29	720	26	18	18	29	-1	32	1	8	-1	0	0	0	0
真龙项链(法)	720	26	18	18	29	720	26	18	18	29	-1	32	1	8	-1	0	0	0	0
真龙项链(道)	720	26	18	18	29	720	26	18	18	29	-1	32	1	8	-1	0	0	0	0
真龙战盔	3580	26	-20	-20	25	3580	26	53	-35	25	-1	32	1	8	-1	0	0	0	0
真龙法冠	3580	26	-20	-20	25	3580	26	53	-35	25	-1	32	1	8	-1	0	0	0	0
真龙道盔	3580	26	-20	-20	25	3580	26	53	-35	25	-1	32	1	8	-1	0	0	0	0
真龙战勋	720	26	18	18	29	720	26	18	18	29	-1	32	1	8	-1	0	0	0	0
真龙法勋	720	26	18	18	29	720	26	18	18	29	-1	32	1	8	-1	0	0	0	0
真龙道勋	720	26	18	18	29	720	26	18	18	29	-1	32	1	8	-1	0	0	0	0
真龙护腕(战)	720	26	18	18	29	720	26	18	18	29	-1	32	1	8	-1	0	0	0	0
真龙护腕(法)	720	26	18	18	29	720	26	18	18	29	-1	32	1	8	-1	0	0	0	0
真龙护腕(道)	720	26	18	18	29	720	26	18	18	29	-1	32	1	8	-1	0	0	0	0
真龙战戒	720	26	18	18	29	720	26	18	18	29	-1	32	1	8	-1	0	0	0	0
真龙魔戒	720	26	18	18	29	720	26	18	18	29	-1	32	1	8	-1	0	0	0	0
真龙道戒	720	26	18	18	29	720	26	18	18	29	-1	32	1	8	-1	0	0	0	0
真龙腰带(战)	720	26	18	18	29	720	26	18	18	29	-1	32	1	8	-1	0	0	0	0
真龙腰带(法)	720	26	18	18	29	720	26	18	18	29	-1	32	1	8	-1	0	0	0	0
真龙腰带(道)	720	26	18	18	29	720	26	18	18	29	-1	32	1	8	-1	0	0	0	0
真龙战靴	720	26	18	18	29	720	26	18	18	29	-1	32	1	8	-1	0	0	0	0
真龙魔靴	720	26	18	18	29	720	26	18	18	29	-1	32	1	8	-1	0	0	0	0
真龙道靴	720	26	18	18	29	720	26	18	18	29	-1	32	1	8	-1	0	0	0	0
金蛇之冠	3580	26	-20	-20	25	3580	26	53	-35	25	-1	32	1	8	-1	0	0	0	0
金蛇项链	720	26	18	18	29	720	26	18	18	29	-1	32	1	8	-1	0	0	0	0
金蛇勋章	720	26	18	18	29	720	26	18	18	29	-1	32	1	8	-1	0	0	0	0
金蛇护腕	720	26	18	18	29	720	26	18	18	29	-1	32	1	8	-1	0	0	0	0
金蛇之戒	720	26	18	18	29	720	26	18	18	29	-1	32	1	8	-1	0	0	0	0
金蛇腰带	720	26	18	18	29	720	26	18	18	29	-1	32	1	8	-1	0	0	0	0
金蛇之靴	720	26	18	18	29	720	26	18	18	29	-1	32	1	8	-1	0	0	0	0
灵蛇战刃	0	0	0	0	27	1350	12	0	0	29	0	38	1	4	-1	0	0	0	0
灵蛇权杖	0	0	0	0	27	1430	12	0	0	29	1200	38	1	4	-1	0	0	0	0
灵蛇宝扇	0	0	0	0	27	1390	12	5	10	29	2400	38	1	4	-1	0	0	0	0
灵蛇战甲(男)	0	0	0	0	27	1310	12	0	0	29	1200	34	1	4	-1	0	0	0	0
灵蛇战甲(女)	0	0	0	0	27	1310	12	0	0	29	1800	34	1	4	-1	0	0	0	0
灵蛇魔衣(男)	0	0	0	0	27	1310	12	0	0	29	1200	34	1	4	-1	0	0	0	0
灵蛇魔衣(女)	0	0	0	0	27	1310	12	0	0	29	1800	34	1	4	-1	0	0	0	0
灵蛇道袍(男)	0	0	0	0	27	1310	12	0	0	29	1200	34	1	4	-1	0	0	0	0
灵蛇道袍(女)	0	0	0	0	27	1310	12	0	0	29	1800	34	1	4	-1	0	0	0	0
灵蛇战戒	1890	20	-33	-35	24	1890	20	-31	-36	24	-1	30	0	8	-1	0	0	0	0
灵蛇护腕(战)	1890	20	-33	-35	24	1890	20	-31	-36	24	-1	30	0	8	-1	0	0	0	0
灵蛇腰带(战)	1890	20	-33	-35	24	1890	20	-31	-36	24	-1	30	0	8	-1	0	0	0	0
灵蛇战靴	1890	20	-33	-35	24	1890	20	-31	-36	24	-1	30	0	8	-1	0	0	0	0
灵蛇项链(战)	1890	20	-33	-35	24	1890	20	-31	-36	24	-1	30	0	8	-1	0	0	0	0
灵蛇战勋	1890	20	-33	-35	24	1890	20	-31	-36	24	-1	30	0	8	-1	0	0	0	0
灵蛇战盔	1890	20	-33	-35	24	1890	20	43	-45	24	-1	30	0	8	-1	0	0	0	0
灵蛇魔戒	1890	20	-33	-35	24	1890	20	-31	-36	24	-1	30	0	8	-1	0	0	0	0
灵蛇护腕(法)	1890	20	-33	-35	24	1890	20	-31	-36	24	-1	30	0	8	-1	0	0	0	0
灵蛇腰带(法)	1890	20	-33	-35	24	1890	20	-31	-36	24	-1	30	0	8	-1	0	0	0	0
灵蛇魔靴	1890	20	-33	-35	24	1890	20	-31	-36	24	-1	30	0	8	-1	0	0	0	0
灵蛇项链(法)	1890	20	-33	-35	24	1890	20	-31	-36	24	-1	30	0	8	-1	0	0	0	0
灵蛇法勋	1890	20	-33	-35	24	1890	20	-31	-36	24	-1	30	0	8	-1	0	0	0	0
灵蛇魔盔	1890	20	-33	-35	24	1890	20	43	-45	24	-1	30	0	8	-1	0	0	0	0
灵蛇道戒	1890	20	-33	-35	24	1890	20	-31	-36	24	-1	30	0	8	-1	0	0	0	0
灵蛇护腕(道)	1890	20	-33	-35	24	1890	20	-31	-36	24	-1	30	0	8	-1	0	0	0	0
灵蛇腰带(道)	1890	20	-33	-35	24	1890	20	-31	-36	24	-1	30	0	8	-1	0	0	0	0
灵蛇道靴	1890	20	-33	-35	24	1890	20	-31	-36	24	-1	30	0	8	-1	0	0	0	0
灵蛇项链(道)	1890	20	-33	-35	24	1890	20	-31	-36	24	-1	30	0	8	-1	0	0	0	0
灵蛇道勋	1890	20	-33	-35	24	1890	20	-31	-36	24	-1	30	0	8	-1	0	0	0	0
灵蛇道盔	1890	20	-33	-35	24	1890	20	43	-45	24	-1	30	0	8	-1	0	0	0	0
神蛇战刃	0	0	0	0	27	1370	12	0	0	29	3600	38	1	4	-1	0	0	0	0
神蛇权杖	0	0	0	0	27	1450	10	77	55	29	4800	38	1	4	-1	0	0	0	0
神蛇宝扇	0	0	0	0	27	1410	12	0	10	29	6000	38	1	4	-1	0	0	0	0
神蛇战甲(男)	0	0	0	0	27	1330	12	0	0	29	2400	34	1	4	-1	0	0	0	0
神蛇战甲(女)	0	0	0	0	27	1330	12	0	0	29	3000	34	1	4	-1	0	0	0	0
神蛇魔衣(男)	0	0	0	0	27	1330	12	0	0	29	2400	34	1	4	-1	0	0	0	0
神蛇魔衣(女)	0	0	0	0	27	1330	12	0	0	29	3000	34	1	4	-1	0	0	0	0
神蛇道袍(男)	0	0	0	0	27	1330	12	0	0	29	2400	34	1	4	-1	0	0	0	0
神蛇道袍(女)	0	0	0	0	27	1330	12	0	0	29	3000	34	1	4	-1	0	0	0	0
神蛇项链(战)	720	26	15	14	29	720	26	16	14	29	-1	31	0	8	-1	0	0	0	0
神蛇项链(法)	720	26	15	14	29	720	26	16	14	29	-1	31	0	8	-1	0	0	0	0
神蛇项链(道)	720	26	15	14	29	720	26	16	14	29	-1	31	0	8	-1	0	0	0	0
神蛇护腕(战)	720	26	15	16	29	720	26	16	16	29	-1	31	0	8	-1	0	0	0	0
神蛇护腕(法)	720	26	15	16	29	720	26	16	16	29	-1	31	0	8	-1	0	0	0	0
神蛇护腕(道)	720	26	15	16	29	720	26	16	16	29	-1	31	0	8	-1	0	0	0	0
神蛇战戒	720	26	16	15	29	720	26	17	15	29	-1	31	0	8	-1	0	0	0	0
神蛇魔戒	720	26	16	15	29	720	26	17	15	29	-1	31	0	8	-1	0	0	0	0
神蛇道戒	720	26	16	15	29	720	26	17	15	29	-1	31	0	8	-1	0	0	0	0
神蛇战盔	720	26	15	20	29	720	26	94	0	29	-1	31	0	8	-1	0	0	0	0
神蛇法冠	720	26	15	20	29	720	26	94	0	29	-1	31	0	8	-1	0	0	0	0
神蛇道盔	720	26	15	20	29	720	26	94	0	29	-1	31	0	8	-1	0	0	0	0
神蛇腰带(战)	720	26	15	15	29	720	26	16	15	29	-1	31	0	8	-1	0	0	0	0
神蛇腰带(法)	720	26	15	15	29	720	26	16	15	29	-1	31	0	8	-1	0	0	0	0
神蛇腰带(道)	720	26	15	15	29	720	26	16	15	29	-1	31	0	8	-1	0	0	0	0
神蛇战靴	720	26	15	15	29	720	26	16	15	29	-1	31	0	8	-1	0	0	0	0
神蛇魔靴	720	26	15	15	29	720	26	16	15	29	-1	31	0	8	-1	0	0	0	0
神蛇道靴	720	26	15	15	29	720	26	16	15	29	-1	31	0	8	-1	0	0	0	0
神蛇战勋	720	26	15	13	29	720	26	16	13	29	-1	31	0	8	-1	0	0	0	0
神蛇法勋	720	26	15	13	29	720	26	16	13	29	-1	31	0	8	-1	0	0	0	0
神蛇道勋	720	26	15	13	29	720	26	16	13	29	-1	31	0	8	-1	0	0	0	0
神蛇重生甲(男)	0	0	0	0	27	1330	12	0	0	29	2400	34	1	4	-1	0	0	0	0
神蛇重生甲(女)	0	0	0	0	27	1330	12	0	0	29	3000	34	1	4	-1	0	0	0	0
神蛇重生衣(男)	0	0	0	0	27	1330	12	0	0	29	2400	34	1	4	-1	0	0	0	0
神蛇重生衣(女)	0	0	0	0	27	1330	12	0	0	29	3000	34	1	4	-1	0	0	0	0
神蛇重生袍(男)	0	0	0	0	27	1330	12	0	0	29	2400	34	1	4	-1	0	0	0	0
神蛇重生袍(女)	0	0	0	0	27	1330	12	0	0	29	3000	34	1	4	-1	0	0	0	0
雄霸天下战甲	0	0	0	0	29	0	0	0	0	29	8400	33	0	4	-1	0	0	0	0
雄霸天下战袍	0	0	0	0	29	0	0	0	0	29	9000	33	0	4	-1	0	0	0	0
传奇剑寒芒外形	0	0	0	0	25	760	8	0	0	29	10800	37	0	8	-1	0	0	0	0
传奇剑落星外形	0	0	0	0	25	770	8	0	0	29	14400	37	0	8	-1	0	0	0	0
传奇剑天成外形	0	0	0	0	25	780	8	0	0	29	18000	37	0	8	-1	0	0	0	0
传奇扇寒芒外形	0	0	0	0	25	800	10	0	0	29	12000	37	0	8	-1	0	0	0	0
传奇扇落星外形	0	0	0	0	25	810	10	0	0	29	15600	37	0	4	-1	0	0	0	0
传奇扇天成外形	0	0	0	0	25	820	10	0	0	29	19200	37	0	4	-1	0	0	0	0
传奇杖寒芒外形	0	0	0	0	25	840	10	0	0	29	13200	37	0	8	-1	0	0	0	0
传奇杖落星外形	0	0	0	0	25	850	10	0	0	29	16800	37	0	8	-1	0	0	0	0
传奇杖天成外形	0	0	0	0	25	860	10	0	0	29	20400	37	0	8	-1	0	0	0	0
皓月剑寒芒外形	0	0	0	0	25	880	18	0	0	29	0	37	0	8	-1	0	0	0	0
皓月剑落星外形	0	0	0	0	25	900	18	0	0	29	3600	37	0	8	-1	0	0	0	0
皓月剑天成外形	0	0	0	0	25	920	18	0	0	29	7200	37	0	8	-1	0	0	0	0
皓月杖寒芒外形	0	0	0	0	25	1020	18	0	0	29	1200	37	0	8	-1	0	0	0	0
皓月杖落星外形	0	0	0	0	25	1040	18	0	0	29	4800	37	0	8	-1	0	0	0	0
皓月杖天成外形	0	0	0	0	25	1060	18	0	0	29	8400	37	0	8	-1	0	0	0	0
皓月扇寒芒外形	0	0	0	0	25	950	18	0	0	29	2400	37	0	8	-1	0	0	0	0
皓月扇落星外形	0	0	0	0	25	970	18	0	0	29	6000	37	0	8	-1	0	0	0	0
皓月扇天成外形	0	0	0	0	25	990	18	0	0	29	9600	37	0	8	-1	0	0	0	0
神龙剑落星外形	0	0	0	0	25	1090	10	0	0	29	21600	37	0	8	-1	0	0	0	0
神龙剑天成外形	0	0	0	0	25	1100	10	0	0	29	25200	37	0	8	-1	0	0	0	0
神龙杖落星外形	0	0	0	0	25	1170	10	0	0	29	22800	37	0	8	-1	0	0	0	0
神龙杖天成外形	0	0	0	0	25	1180	10	0	0	29	26400	37	0	8	-1	0	0	0	0
神龙扇落星外形	0	0	0	0	25	1120	11	0	0	29	24000	37	0	8	-1	0	0	0	0
神龙扇天成外形	0	0	0	0	25	1140	11	0	0	29	27600	37	0	8	-1	0	0	0	0
至尊热血战刃	65535	0	0	0	25	3500	14	0	0	25	3600	32	0	8	-1	0	0	0	0
至尊热血甲(男)	65535	0	0	0	25	65535	0	0	0	25	0	32	0	8	-1	0	0	0	0
至尊热血甲(女)	65535	0	0	0	25	65535	0	0	0	25	600	32	0	8	-1	0	0	0	0
至尊热血魔杖	65535	0	0	0	25	3520	14	0	0	25	4800	32	0	8	-1	0	0	0	0
至尊热血衣(男)	65535	0	0	0	25	65535	0	0	0	25	1200	32	0	8	-1	0	0	0	0
至尊热血衣(女)	65535	0	0	0	25	65535	0	0	0	25	1800	32	0	8	-1	0	0	0	0
至尊热血宝扇	65535	0	0	0	25	3480	14	0	0	25	6000	32	0	8	-1	0	0	0	0
至尊热血袍(男)	65535	0	0	0	25	65535	0	0	0	25	2400	32	0	8	-1	0	0	0	0
至尊热血袍(女)	65535	0	0	0	25	65535	0	0	0	25	3000	32	0	8	-1	0	0	0	0
至尊热血战盔	3580	26	-22	-22	25	3580	26	53	-35	25	-1	32	0	8	-1	0	0	0	0
至尊热血法冠	3580	26	-22	-22	25	3580	26	53	-35	25	-1	32	0	8	-1	0	0	0	0
至尊热血道盔	3580	26	-22	-22	25	3580	26	53	-35	25	-1	32	0	8	-1	0	0	0	0
至尊热血战链	3580	26	-22	-22	25	3580	26	-22	-22	25	-1	32	0	8	-1	0	0	0	0
至尊热血法链	3580	26	-22	-22	25	3580	26	-22	-22	25	-1	32	0	8	-1	0	0	0	0
至尊热血道链	3580	26	-22	-22	25	3580	26	-22	-22	25	-1	32	0	8	-1	0	0	0	0
至尊热血战勋	3580	26	-22	-22	25	3580	26	-22	-22	25	-1	32	0	8	-1	0	0	0	0
至尊热血法勋	3580	26	-22	-22	25	3580	26	-22	-22	25	-1	32	0	8	-1	0	0	0	0
至尊热血道勋	3580	26	-22	-22	25	3580	26	-22	-22	25	-1	32	0	8	-1	0	0	0	0
至尊热血战腕	3580	26	-22	-22	25	3580	26	-22	-22	25	-1	32	0	8	-1	0	0	0	0
至尊热血法腕	3580	26	-22	-22	25	3580	26	-22	-22	25	-1	32	0	8	-1	0	0	0	0
至尊热血道腕	3580	26	-22	-22	25	3580	26	-22	-22	25	-1	32	0	8	-1	0	0	0	0
至尊热血战戒	3580	26	-22	-22	25	3580	26	-22	-22	25	-1	32	0	8	-1	0	0	0	0
至尊热血魔戒	3580	26	-22	-22	25	3580	26	-22	-22	25	-1	32	0	8	-1	0	0	0	0
至尊热血道戒	3580	26	-22	-22	25	3580	26	-22	-22	25	-1	32	0	8	-1	0	0	0	0
至尊热血战腰带	3580	26	-22	-22	25	3580	26	-22	-22	25	-1	32	0	8	-1	0	0	0	0
至尊热血法腰带	3580	26	-22	-22	25	3580	26	-22	-22	25	-1	32	0	8	-1	0	0	0	0
至尊热血道腰带	3580	26	-22	-22	25	3580	26	-22	-22	25	-1	32	0	8	-1	0	0	0	0
至尊热血战靴	3580	26	-22	-22	25	3580	26	-22	-22	25	-1	32	0	8	-1	0	0	0	0
至尊热血魔靴	3580	26	-22	-22	25	3580	26	-22	-22	25	-1	32	0	8	-1	0	0	0	0
至尊热血道靴	3580	26	-22	-22	25	3580	26	-22	-22	25	-1	32	0	8	-1	0	0	0	0
邪眼神蛇战戒	720	26	16	15	29	720	26	17	15	29	-1	31	0	8	-1	0	0	0	0
邪眼神蛇战勋	720	26	15	13	29	720	26	16	13	29	-1	31	0	8	-1	0	0	0	0
邪眼神蛇法勋	720	26	15	13	29	720	26	16	13	29	-1	31	0	8	-1	0	0	0	0
邪眼神蛇道勋	720	26	15	13	29	720	26	16	13	29	-1	31	0	8	-1	0	0	0	0
光辉战刃	0	0	0	0	21	2050	11	-68	-160	29	15600	40	0	8	-1	0	0	0	0
光辉权杖	0	0	0	0	21	2010	12	-68	-160	29	18000	40	0	4	-1	0	0	0	0
光辉宝扇	0	0	0	0	21	1930	12	-83	-195	29	20400	40	0	8	-1	0	0	0	0
光耀战刃	0	0	0	0	21	2030	12	-70	-156	29	20400	40	0	8	-1	0	0	0	0
光耀权杖	0	0	0	0	21	1990	12	-70	-156	29	16800	40	0	8	-1	0	0	0	0
光耀宝扇	0	0	0	0	21	1910	12	-85	-195	29	19200	40	0	8	-1	0	0	0	0
灵马战斧	0	0	0	0	21	2070	20	80	25	29	1200	39	0	8	-1	0	0	0	0
天马战斧	0	0	0	0	21	2090	20	85	50	29	2400	39	0	8	-1	0	0	0	0
灵马权杖	0	0	0	0	21	2110	10	0	0	29	4800	39	0	8	-1	0	0	0	0
天马权杖	0	0	0	0	21	2120	10	56	0	29	6000	39	0	8	-1	0	0	0	0
灵马道剑	0	0	0	0	21	2130	10	80	40	29	8400	39	0	8	-1	0	0	0	0
天马道剑	0	0	0	0	21	2150	14	85	45	29	9600	39	0	8	-1	0	0	0	0
天马战甲(男)	0	0	0	0	21	2230	15	80	25	29	0	35	0	4	-1	0	0	0	0
天马战甲(女)	0	0	0	0	21	2230	15	80	25	29	0	35	0	4	-1	0	0	0	0
天马魔衣(男)	0	0	0	0	21	2230	15	80	25	29	0	35	0	4	-1	0	0	0	0
天马魔衣(女)	0	0	0	0	21	2230	15	80	25	29	0	35	0	4	-1	0	0	0	0
天马道袍(男)	0	0	0	0	21	2230	15	80	25	29	0	35	0	4	-1	0	0	0	0
天马道袍(女)	0	0	0	0	21	2230	15	80	25	29	0	35	0	4	-1	0	0	0	0
灵马战盔	640	9	10	10	21	580	10	72	-14	29	-1	31	0	8	-1	0	0	0	0
灵马项链(战)	640	9	10	10	21	550	10	-4	-4	29	-1	31	0	8	-1	0	0	0	0
灵马护腕(战)	640	9	10	10	21	540	10	-4	-4	29	-1	31	0	8	-1	0	0	0	0
灵马战戒	640	9	10	10	21	530	10	-4	-4	29	-1	31	0	8	-1	0	0	0	0
灵马腰带(战)	640	9	10	10	21	570	10	-4	-4	29	-1	31	0	8	-1	0	0	0	0
灵马战靴	640	9	10	10	21	560	10	-4	-4	29	-1	31	0	8	-1	0	0	0	0
灵马战勋	640	9	10	10	21	590	10	-4	-4	29	-1	31	0	8	-1	0	0	0	0
灵马法冠	640	9	10	10	21	580	10	72	-14	29	-1	31	0	8	-1	0	0	0	0
灵马项链(法)	640	9	10	10	21	550	10	-4	-4	29	-1	31	0	8	-1	0	0	0	0
灵马护腕(法)	640	9	10	10	21	540	10	-4	-4	29	-1	31	0	8	-1	0	0	0	0
灵马魔戒	640	9	10	10	21	530	10	-4	-4	29	-1	31	0	8	-1	0	0	0	0
灵马腰带(法)	640	9	10	10	21	570	10	-4	-4	29	-1	31	0	8	-1	0	0	0	0
灵马法靴	640	9	10	10	21	560	10	-4	-4	29	-1	31	0	8	-1	0	0	0	0
灵马法勋	640	9	10	10	21	590	10	-4	-4	29	-1	31	0	8	-1	0	0	0	0
灵马道盔	640	9	10	10	21	580	10	72	-14	29	-1	31	0	8	-1	0	0	0	0
灵马项链(道)	640	9	10	10	21	550	10	-4	-4	29	-1	31	0	8	-1	0	0	0	0
灵马护腕(道)	640	9	10	10	21	540	10	-4	-4	29	-1	31	0	8	-1	0	0	0	0
灵马道戒	640	9	10	10	21	530	10	-4	-4	29	-1	31	0	8	-1	0	0	0	0
灵马腰带(道)	640	9	10	10	21	570	10	-4	-4	29	-1	31	0	8	-1	0	0	0	0
灵马道靴	640	9	10	10	21	560	10	-4	-4	29	-1	31	0	8	-1	0	0	0	0
灵马道勋	640	9	10	10	21	590	10	-4	-4	29	-1	31	0	8	-1	0	0	0	0
天马战盔	640	9	10	10	21	720	26	95	0	29	-1	31	0	8	-1	0	0	0	0
天马项链(战)	640	9	10	10	21	720	26	20	10	29	-1	31	0	8	-1	0	0	0	0
天马护腕(战)	640	9	10	10	21	720	26	20	10	29	-1	31	0	8	-1	0	0	0	0
天马战戒	640	9	10	10	21	720	26	20	10	29	-1	31	0	8	-1	0	0	0	0
天马腰带(战)	640	9	10	10	21	720	26	20	10	29	-1	31	0	8	-1	0	0	0	0
天马战靴	640	9	10	10	21	720	26	20	10	29	-1	31	0	8	-1	0	0	0	0
天马战勋	640	9	10	10	21	720	26	20	10	29	-1	31	0	8	-1	0	0	0	0
天马法冠	640	9	10	10	21	720	26	95	0	29	-1	31	0	8	-1	0	0	0	0
天马项链(法)	640	9	10	10	21	720	26	20	10	29	-1	31	0	8	-1	0	0	0	0
天马护腕(法)	640	9	10	10	21	720	26	20	10	29	-1	31	0	8	-1	0	0	0	0
天马魔戒	640	9	10	10	21	720	26	20	10	29	-1	31	0	8	-1	0	0	0	0
天马腰带(法)	640	9	10	10	21	720	26	20	10	29	-1	31	0	8	-1	0	0	0	0
天马魔靴	640	9	10	10	21	720	26	20	10	29	-1	31	0	8	-1	0	0	0	0
天马法勋	640	9	10	10	21	720	26	20	10	29	-1	31	0	8	-1	0	0	0	0
天马道盔	640	9	10	10	21	720	26	95	0	29	-1	31	0	8	-1	0	0	0	0
天马项链(道)	640	9	10	10	21	720	26	20	10	29	-1	31	0	8	-1	0	0	0	0
天马护腕(道)	640	9	10	10	21	720	26	20	10	29	-1	31	0	8	-1	0	0	0	0
天马道戒	640	9	10	10	21	720	26	20	10	29	-1	31	0	8	-1	0	0	0	0
天马腰带(道)	640	9	10	10	21	720	26	20	10	29	-1	31	0	8	-1	0	0	0	0
天马道靴	640	9	10	10	21	720	26	20	10	29	-1	31	0	8	-1	0	0	0	0
天马道勋	640	9	10	10	21	720	26	20	10	29	-1	31	0	8	-1	0	0	0	0
邪眼天马战戒	640	9	10	10	21	720	26	20	10	29	-1	31	0	8	-1	0	0	0	0
邪眼天马战勋	640	9	10	10	21	720	26	20	10	29	-1	31	0	8	-1	0	0	0	0
邪眼天马法勋	640	9	10	10	21	720	26	20	10	29	-1	31	0	8	-1	0	0	0	0
邪眼天马道勋	640	9	10	10	21	720	26	20	10	29	-1	31	0	8	-1	0	0	0	0
龙腾天下(男)	0	0	0	0	21	1460	18	0	0	29	3600	34	0	4	-1	0	0	0	0
龙腾天下(女)	0	0	0	0	21	1460	18	0	0	29	3600	34	0	4	-1	0	0	0	0
神圣天龙(男)	0	0	0	0	21	3968	18	0	0	25	-1	30	0	8	-1	0	0	0	0
神圣天龙(女)	0	0	0	0	21	3968	18	0	0	25	-1	30	0	8	-1	0	0	0	0
九天彩凤(男)	0	0	0	0	21	3950	18	0	0	25	-1	30	0	8	-1	0	0	0	0
九天彩凤(女)	0	0	0	0	21	3950	18	0	0	25	-1	30	0	8	-1	0	0	0	0
银装素裹(人)	65535	0	0	0	21	65535	0	0	0	21	2400	31	0	8	-1	0	0	0	0
银装素裹(地)	65535	0	0	0	21	65535	0	0	0	21	2400	31	0	8	-1	0	0	0	0
粉妆玉砌(人)	65535	0	0	0	21	65535	0	0	0	21	3000	31	0	8	-1	0	0	0	0
粉妆玉砌(地)	65535	0	0	0	21	65535	0	0	0	21	3000	31	0	8	-1	0	0	0	0
城主战袍(男)	65535	0	0	0	29	3680	8	0	0	25	12000	32	0	8	-1	0	0	0	0
城主战袍(女)	65535	0	0	0	29	3690	8	0	0	25	12000	32	0	8	-1	0	0	0	0
人之巅峰勋章	3910	10	0	0	25	3910	10	0	0	25	-1	31	0	8	-1	0	0	0	0
地之巅峰勋章	3910	10	0	0	25	3910	10	0	0	25	-1	31	0	8	-1	0	0	0	0
天之巅峰勋章	3910	10	0	0	25	3910	10	0	0	25	-1	31	0	8	-1	0	0	0	0
至尊巅峰勋章	3910	10	0	0	25	720	26	20	10	29	-1	31	0	8	-1	0	0	0	0
冷月(魔)	720	26	16	15	29	2293	10	0	0	29	3600	40	0	8	-1	0	0	0	0
天马法杖	0	0	0	0	21	2120	10	56	0	29	6000	39	0	8	-1	0	0	0	0
魂玉lv.max	640	9	10	10	21	720	26	20	10	29	-1	31	0	8	-1	0	0	0	0
主宰者灵笛	640	9	10	10	21	720	26	20	10	29	-1	31	0	8	-1	0	0	0	0
邪眼天马魔戒	640	9	10	10	21	720	26	20	10	29	-1	31	0	8	-1	0	0	0	0
邪眼天马道戒	640	9	10	10	21	720	26	20	10	29	-1	31	0	8	-1	0	0	0	0
邪眼神蛇魔戒	720	26	16	15	29	720	26	17	15	29	-1	31	0	8	-1	0	0	0	0
邪眼神蛇道戒	720	26	16	15	29	720	26	17	15	29	-1	31	0	8	-1	0	0	0	0
邪眼金羊战戒	720	26	15	14	29	720	26	16	14	29	-1	31	0	8	-1	0	0	0	0
邪眼金羊道戒	720	26	15	14	29	720	26	16	14	29	-1	31	0	8	-1	0	0	0	0
邪眼金羊魔戒	720	26	15	14	29	720	26	16	14	29	-1	31	0	8	-1	0	0	0	0
至尊传奇印(战)	720	26	15	14	29	720	26	16	14	29	-1	31	0	8	-1	0	0	0	0
至尊传奇印(法)	720	26	15	14	29	720	26	16	14	29	-1	31	0	8	-1	0	0	0	0
至尊传奇印(道)	720	26	15	14	29	720	26	16	14	29	-1	31	0	8	-1	0	0	0	0
传奇印(战)	720	26	15	14	29	720	26	16	14	29	-1	31	0	8	-1	0	0	0	0
传奇印(法)	720	26	15	14	29	720	26	16	14	29	-1	31	0	8	-1	0	0	0	0
传奇印(道)	720	26	15	14	29	720	26	16	14	29	-1	31	0	8	-1	0	0	0	0
王者无双(男)	65535	0	0	0	21	1500	10	0	0	29	0	43	0	4	-1	0	0	0	0
王者无双(女)	65535	0	0	0	21	1500	10	0	0	29	0	43	0	4	-1	0	0	0	0
傲视群雄(男)	65535	0	0	0	21	1500	10	0	0	29	0	43	0	4	-1	0	0	0	0
傲视群雄(女)	65535	0	0	0	21	1500	10	0	0	29	0	43	0	4	-1	0	0	0	0
冷月(战)	720	26	16	15	29	2465	10	0	0	29	10800	40	0	8	-1	0	0	0	0
冷月(道)	720	26	16	15	29	2455	10	90	20	29	9600	40	0	8	-1	0	0	0	0
天之复生戒指	720	26	16	15	29	720	26	17	15	29	-1	31	0	8	-1	0	0	0	0
至尊复生戒指	720	26	16	15	29	720	26	17	15	29	-1	31	0	8	-1	0	0	0	0
魔血复活戒指	720	26	16	15	29	720	26	17	15	29	-1	31	0	8	-1	0	0	0	0
魔血复活护腕	720	26	16	15	29	720	26	17	15	29	-1	31	0	8	-1	0	0	0	0
