;物品特效配置文件
115	传奇扇落星外形	0	0	0	0	25	810	10	0	0	29	15600	37	0	4	-1	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	8	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0	150	150
116	传奇扇天成外形	0	0	0	0	25	820	10	0	0	29	19200	37	0	4	-1	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	8	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0	150	150
117	传奇杖寒芒外形	0	0	0	0	25	840	10	0	0	29	13200	37	0	8	-1	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	8	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0	150	150
118	传奇杖落星外形	0	0	0	0	25	850	10	0	0	29	16800	37	0	8	-1	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	8	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0	150	150
119	传奇杖天成外形	0	0	0	0	25	860	10	0	0	29	20400	37	0	8	-1	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	8	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0	150	150
120	皓月剑寒芒外形	0	0	0	0	25	880	18	0	0	29	0	37	0	8	-1	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	8	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0	150	150
121	皓月剑落星外形	0	0	0	0	25	900	18	0	0	29	3600	37	0	8	-1	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	8	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0	150	150
122	皓月剑天成外形	0	0	0	0	25	920	18	0	0	29	7200	37	0	8	-1	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	8	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0	150	150
123	皓月杖寒芒外形	0	0	0	0	25	1020	18	0	0	29	1200	37	0	8	-1	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	8	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0	150	150
124	皓月杖落星外形	0	0	0	0	25	1040	18	0	0	29	4800	37	0	8	-1	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	8	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0	150	150
125	皓月杖天成外形	0	0	0	0	25	1060	18	0	0	29	8400	37	0	8	-1	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	8	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0	150	150
126	皓月扇寒芒外形	0	0	0	0	25	950	18	0	0	29	2400	37	0	8	-1	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	8	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0	150	150
127	皓月扇落星外形	0	0	0	0	25	970	18	0	0	29	6000	37	0	8	-1	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	8	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0	150	150
128	皓月扇天成外形	0	0	0	0	25	990	18	0	0	29	9600	37	0	8	-1	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	8	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0	150	150
129	神龙剑落星外形	0	0	0	0	25	1090	10	0	0	29	21600	37	0	8	-1	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	8	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0	150	150
130	神龙剑天成外形	0	0	0	0	25	1100	10	0	0	29	25200	37	0	8	-1	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	8	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0	150	150
131	神龙杖落星外形	0	0	0	0	25	1170	10	0	0	29	22800	37	0	8	-1	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	8	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0	150	150
132	神龙杖天成外形	0	0	0	0	25	1180	10	0	0	29	26400	37	0	8	-1	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	8	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0	150	150
133	神龙扇落星外形	0	0	0	0	25	1120	11	0	0	29	24000	37	0	8	-1	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	8	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0	150	150
134	神龙扇天成外形	0	0	0	0	25	1140	11	0	0	29	27600	37	0	8	-1	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	8	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0	150	150
135	光辉战刃	0	0	0	0	21	2050	11	-68	-160	29	15600	40	0	8	-1	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	8	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0	150	150
136	光辉权杖	0	0	0	0	21	2010	12	-68	-160	29	18000	40	0	4	-1	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	8	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0	150	150
137	光辉宝扇	0	0	0	0	21	1930	12	-83	-195	29	20400	40	0	8	-1	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	8	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0	150	150
138	光耀战刃	0	0	0	0	21	2030	12	-70	-156	29	20400	40	0	8	-1	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	8	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0	150	150
139	光耀权杖	0	0	0	0	21	1990	12	-70	-156	29	16800	40	0	8	-1	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	8	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0	150	150
140	光耀宝扇	0	0	0	0	21	1910	12	-85	-195	29	19200	40	0	8	-1	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	8	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0	150	150
141	灵马战斧	0	0	0	0	21	2070	20	80	25	29	1200	39	0	8	-1	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	8	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0	150	150
142	天马战斧	0	0	0	0	21	2090	20	85	50	29	2400	39	0	8	-1	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	8	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0	150	150
143	灵马权杖	0	0	0	0	21	2110	10	0	0	29	4800	39	0	8	-1	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	8	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0	150	150
144	天马权杖	0	0	0	0	21	2120	10	56	0	29	6000	39	0	8	-1	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	8	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0	150	150
145	灵马道剑	0	0	0	0	21	2130	10	80	40	29	8400	39	0	8	-1	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	8	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0	150	150
146	天马道剑	0	0	0	0	21	2150	14	85	45	29	9600	39	0	8	-1	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	8	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0	150	150
147	天马战甲(男)	0	0	0	0	21	2230	15	80	25	29	0	35	0	4	-1	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	8	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0	150	150
148	灵马战盔	640	9	10	10	21	580	10	72	-14	29	-1	31	0	8	-1	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	8	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0	150	150
149	灵马项链(战)	640	9	10	10	21	550	10	-4	-4	29	-1	31	0	8	-1	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	8	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0	150	150
150	灵马护腕(战)	640	9	10	10	21	540	10	-4	-4	29	-1	31	0	8	-1	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	8	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0	150	150
151	灵马战戒	640	9	10	10	21	530	10	-4	-4	29	-1	31	0	8	-1	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	8	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0	150	150
152	灵马腰带(战)	640	9	10	10	21	570	10	-4	-4	29	-1	31	0	8	-1	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	8	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0	150	150
153	灵马战靴	640	9	10	10	21	560	10	-4	-4	29	-1	31	0	8	-1	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	8	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0	150	150
154	灵马战勋	640	9	10	10	21	590	10	-4	-4	29	-1	31	0	8	-1	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	8	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0	150	150
155	天马战盔	640	9	10	10	21	720	26	95	0	29	-1	31	0	8	-1	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	8	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0	150	150
156	天马项链(战)	640	9	10	10	21	720	26	20	10	29	-1	31	0	8	-1	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	8	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0	150	150
157	龙腾天下(男)	0	0	0	0	21	1460	18	0	0	29	3600	34	0	4	-1	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	8	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0	150	150
158	神圣天龙(男)	0	0	0	0	21	3968	18	0	0	25	-1	30	0	8	-1	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	8	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0	150	150
159	九天彩凤(男)	0	0	0	0	21	3950	18	0	0	25	-1	30	0	8	-1	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	8	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0	150	150
160	银装素裹(人)	65535	0	0	0	21	65535	0	0	0	21	2400	31	0	8	-1	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	8	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0	150	150
161	粉妆玉砌(人)	65535	0	0	0	21	65535	0	0	0	21	3000	31	0	8	-1	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	8	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0	150	150
162	城主战袍(男)	65535	0	0	0	29	3680	8	0	0	25	12000	32	0	8	-1	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	8	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0	150	150
163	城主战袍(女)	65535	0	0	0	29	3690	8	0	0	25	12000	32	0	8	-1	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	8	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0	150	150
164	人之巅峰勋章	3910	10	0	0	25	3910	10	0	0	25	-1	31	0	8	-1	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	8	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0	150	150
165	至尊巅峰勋章	3910	10	0	0	25	720	26	20	10	29	-1	31	0	8	-1	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	8	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0	150	150
166	冷月(魔)	720	26	16	15	29	2293	10	0	0	29	3600	40	0	8	-1	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	8	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0	150	150
167	王者无双(男)	65535	0	0	0	21	1500	10	0	0	29	0	43	0	4	-1	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	8	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0	150	150
168	冷月(战)	720	26	16	15	29	2465	10	0	0	29	10800	40	0	8	-1	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	8	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0	150	150
169	冷月(道)	720	26	16	15	29	2455	10	90	20	29	9600	40	0	8	-1	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	8	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0	150	150
170	灵羊战刃	0	0	0	0	21	2250	14	80	30	29	0	42	0	4	-1	0	0	0	0	1200	47	6000	48	-1	-1	-1	-1	-1	8	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0	150	150
171	神羊战刃	0	0	0	0	21	2268	14	77	15	29	1200	42	0	4	-1	0	0	0	0	2400	47	8000	48	-1	-1	-1	-1	-1	8	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0	150	150
172	灵羊法杖	0	0	0	0	21	2286	14	75	50	29	4800	42	0	4	-1	0	0	0	0	8400	47	26000	48	-1	-1	-1	-1	-1	8	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0	150	150
173	神羊法杖	0	0	0	0	21	2304	14	75	40	29	6000	42	0	4	-1	0	0	0	0	9600	47	28000	48	-1	-1	-1	-1	-1	8	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0	150	150
174	灵羊道剑	0	0	0	0	21	2322	11	80	30	29	2400	42	0	4	-1	0	0	0	0	4800	47	12000	48	-1	-1	-1	-1	-1	8	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0	150	150
175	神羊道剑	0	0	0	0	21	2340	11	70	30	29	3600	42	0	4	-1	0	0	0	0	6000	47	16000	48	-1	-1	-1	-1	-1	8	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0	150	150
176	灵羊战甲(男)	0	0	0	0	21	2394	10	85	60	29	0	41	0	4	-1	0	0	0	0	1200	44	4000	45	-1	-1	-1	-1	-1	8	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0	150	150
177	神羊战甲(男)	0	0	0	0	21	2405	10	85	60	29	1200	41	0	4	-1	0	0	0	0	1200	44	8000	45	-1	-1	-1	-1	-1	8	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0	150	150
178	灵羊道袍(男)	0	0	0	0	21	2520	10	85	60	29	2400	41	0	4	-1	0	0	0	0	4800	44	16000	45	-1	-1	-1	-1	-1	8	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0	150	150
179	神羊道袍(男)	0	0	0	0	21	2574	10	85	75	29	3600	41	0	4	-1	0	0	0	0	6000	44	20000	45	-1	-1	-1	-1	-1	8	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0	150	150
180	神羊道袍(女)	0	0	0	0	21	2538	10	85	75	29	4200	41	0	4	-1	0	0	0	0	6600	44	22000	45	-1	-1	-1	-1	-1	8	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0	150	150
181	灵羊魔衣(男)	0	0	0	0	21	2448	10	85	60	29	4800	41	0	4	-1	0	0	0	0	9600	44	28000	45	-1	-1	-1	-1	-1	8	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0	150	150
182	神羊魔衣(男)	0	0	0	0	21	2466	10	85	60	29	6000	41	0	4	-1	0	0	0	0	9600	44	32000	45	-1	-1	-1	-1	-1	8	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0	150	150
183	灵羊战戒	640	26	16	16	29	640	26	16	16	29	-1	31	0	8	-1	0	0	0	0	10200	44	32000	45	-1	-1	-1	-1	-1	8	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0	150	150
184	金羊之戒	680	26	16	16	29	680	26	16	16	29	-1	31	0	8	-1	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	8	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0	150	150
185	金羊之冠	680	26	16	16	29	680	26	93	5	29	-1	31	0	8	-1	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	8	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0	150	150
186	灵猴战刃	0	0	0	0	-1	2660	14	80	20	29	7200	42	0	4	-1	0	0	0	0	12000	47	38000	48	-1	-1	-1	-1	-1	8	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0	150	150
187	神猴战刃	0	0	0	0	-1	2680	14	75	20	29	7800	42	0	4	-1	0	0	0	0	13200	47	40000	48	-1	-1	-1	-1	-1	8	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0	150	150
188	灵猴法杖	0	0	0	0	-1	2700	10	80	20	29	12000	42	0	4	-1	0	0	0	0	18600	47	62000	48	-1	-1	-1	-1	-1	8	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0	150	150
189	神猴法杖	0	0	0	0	-1	2710	10	80	20	29	13200	42	0	8	-1	0	0	0	0	19200	47	64000	48	-1	-1	-1	-1	-1	8	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0	150	150
190	灵猴道剑	0	0	0	0	-1	2720	10	80	40	29	9600	42	0	4	-1	0	0	0	0	15600	47	50000	48	-1	-1	-1	-1	-1	8	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0	150	150
191	神猴道剑	0	0	0	0	-1	2740	10	80	40	29	10800	42	0	4	-1	0	0	0	0	16800	47	52000	48	-1	-1	-1	-1	-1	8	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0	150	150
192	灵猴战甲(男)	0	0	0	0	255	2804	14	84	20	29	7200	41	0	4	-1	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	8	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0	150	150
193	神猴战甲(男)	0	0	0	0	4	2820	14	83	20	29	9000	41	0	4	26000	46	0	0	0	12000	44	40000	45	-1	-1	-1	-1	-1	8	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0	150	150
194	神猴战甲(女)	0	0	0	0	-1	2860	14	83	20	29	9000	41	0	4	-1	0	0	0	0	13800	44	40000	45	-1	-1	-1	-1	-1	8	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0	150	150
195	灵猴道袍(男)	0	0	0	0	255	2964	10	80	20	29	9600	41	0	4	-1	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	8	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0	150	150
196	灵猴道袍(女)	0	0	0	0	255	2964	10	80	20	29	10800	41	0	4	-1	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	8	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0	150	150
197	神猴道袍(男)	0	0	0	0	-1	2980	10	83	33	29	10200	41	0	4	34000	46	0	0	0	15600	44	-1	45	-1	-1	-1	-1	-1	8	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0	150	150
198	神猴道袍(女)	0	0	0	0	-1	2980	10	83	33	29	11400	41	0	4	34000	46	0	0	0	17400	44	58000	45	-1	-1	-1	-1	-1	8	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0	150	150
199	灵猴魔衣(男)	0	0	0	0	255	2884	14	83	28	29	12000	41	0	4	-1	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	8	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0	150	150
200	灵猴魔衣(女)	0	0	0	0	-1	2884	14	83	28	29	14400	41	0	4	46000	46	0	0	0	19200	44	64001	45	-1	-1	-1	-1	-1	8	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0	150	150
201	神猴魔衣(男)	0	0	0	0	-1	2900	14	82	28	29	12600	41	0	4	46000	46	0	0	0	19200	44	64000	45	-1	-1	-1	-1	-1	8	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0	150	150
202	神猴魔衣(女)	0	0	0	0	-1	2900	14	82	28	29	13800	41	0	4	46000	0	0	0	0	21000	44	70000	45	-1	-1	-1	-1	-1	8	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0	150	150
203	金猴腰带(战)	0	0	0	0	4	720	26	10	20	29	-1	22	0	8	-1	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	8	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0	150	150
204	斗战胜佛战刃	0	0	0	0	4	3120	10	75	20	29	14400	42	0	8	-1	0	0	0	0	21600	47	72000	48	-1	-1	-1	-1	-1	8	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0	150	150
205	斗战胜佛战男	0	0	0	0	4	3140	10	75	20	29	14400	41	0	4	-1	0	0	0	0	21600	44	72000	45	-1	-1	-1	-1	-1	8	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0	150	150
206	斗战胜佛战女	0	0	0	0	4	3150	10	75	20	29	14400	41	0	4	-1	0	0	0	0	22200	44	72000	45	-1	-1	-1	-1	-1	8	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0	150	150
207	斗战胜佛战带	0	0	0	0	4	720	26	10	20	29	65535	22	0	8	-1	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	8	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0	150	150
208	斗战胜佛战盔	0	0	0	0	255	3150	10	-60	-80	29	65535	255	0	8	-1	255	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	8	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0	150	150
209	传奇神甲(男)_寒芒	65535	0	0	0	21	65535	0	0	0	21	3600	33	0	8	-1	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	8	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0	150	150
210	传奇神甲(男)_落星	65535	0	0	0	21	65535	0	0	0	21	4800	33	0	8	-1	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	8	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0	150	150
211	传奇神甲(男)_天成	65535	0	0	0	21	65535	0	0	0	21	6000	33	0	8	-1	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	8	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0	150	150
212	传奇神甲(女)_寒芒	65535	0	0	0	21	65535	0	0	0	21	4200	33	0	8	-1	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	8	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0	150	150
213	传奇神甲(女)_落星	65535	0	0	0	21	65535	0	0	0	21	5400	33	0	8	-1	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	8	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0	150	150
214	传奇神甲(女)_天成	65535	0	0	0	21	65535	0	0	0	21	6600	33	0	8	-1	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	8	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0	150	150
215	传奇神剑_寒芒	65535	0	0	0	21	760	8	0	0	29	10800	37	0	8	-1	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	8	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0	150	150
216	传奇神剑_落星	65535	0	0	0	21	770	8	0	0	29	14400	37	0	8	-1	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	8	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0	150	150
217	传奇神剑_天成	65535	0	0	0	21	780	8	0	0	29	18000	37	0	8	-1	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	8	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0	150	150
218	传奇宝扇_寒芒	65535	0	0	0	21	800	10	0	0	29	12000	37	0	8	-1	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	8	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0	150	150
219	传奇宝扇_落星	65535	0	0	0	21	810	10	0	0	29	15600	37	0	8	-1	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	8	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0	150	150
220	传奇宝扇_天成	65535	0	0	0	21	820	10	0	0	29	19200	37	0	8	-1	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	8	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0	150	150
221	传奇魔杖_寒芒	65535	0	0	0	21	840	10	0	0	29	13200	37	0	8	-1	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	8	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0	150	150
222	传奇魔杖_落星	65535	0	0	0	21	850	10	0	0	29	16800	37	0	8	-1	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	8	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0	150	150
223	传奇魔杖_天成	65535	0	0	0	21	860	10	0	0	29	20400	37	0	8	-1	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	8	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0	150	150
224	极品传奇神剑_落星	65535	0	0	0	21	770	0	0	0	29	14400	37	0	8	-1	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	8	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0	150	150
225	极品传奇神剑_天成	65535	0	0	0	21	780	0	0	0	29	18000	37	0	8	-1	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	8	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0	150	150
226	皓月神剑_寒芒	65535	0	0	0	21	880	18	0	0	29	0	37	0	8	-1	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	8	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0	150	150
227	皓月神剑_落星	65535	0	0	0	21	900	18	0	0	29	3600	37	0	8	-1	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	8	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0	150	150
228	皓月神剑_天成	65535	0	0	0	21	920	18	0	0	29	7200	37	0	8	-1	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	8	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0	150	150
229	皓月魔杖_寒芒	65535	0	0	0	21	1020	18	0	0	29	1200	37	0	8	-1	0	0	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	8	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0	150	150
